Employee_ID,First_Name,Last_Name,Street_Address,City,State_Code,Zip_Code,Role,Role_Type,Salary,Age,Years_at_Company,Benefit_401k,Contribution_401k,Benefit_Dental,Benefit_Vision,Benefit_Medical,Miles_to_Work,Remote_Employee,Current_Employee
102fe744-7265-40c3-ba12-7632eabdc791,Emily,Garcia,645 Robinson Plain,Solomonshire,AL,93450,Technical Writer,business,80673,27,2.0,True,10.0,True,True,True,7.5,True,True
ac5e9ace-f2e8-4d54-8f34-40541c55f750,Stacy,Saunders,965 William Flat,Port Virginiaport,CO,54203,Sales Representative,business,95573,20,7.43,True,9.6,True,True,True,9.9,True,True
dea93f31-70f5-43c4-a7d7-66e3f473eee7,Susan,Forbes,047 Justin Mews,Marissamouth,ID,15822,Recruiter,HR,63966,26,2.0,True,8.0,True,True,True,5.0,True,True
e0c2cf97-b9c2-4da2-9d44-f094bfc5cacb,Suzanne,Russo,20255 Leslie Crossing Suite 562,Jenkinston,OH,49723,Data Scientist,tech,114188,30,2.0,True,6.8,True,True,True,15.5,True,True
ee5520da-6b1c-4894-b687-2817b69c0bae,Cynthia,White,094 Angela Alley Suite 729,Dunnton,PA,32987,HR Business Partner,HR,76614,32,2.0,True,13.2,True,True,True,2.6,True,True
61a0649b-8d42-4331-a9b2-60747fb08e36,Wesley,Ramos,966 Mason Gateway Apt. 454,South Jessica,SD,02630,HR Generalist,HR,69867,61,2.0,True,9.8,True,True,True,9.7,True,True
a937ae8d-9875-46d1-a725-4bc549eb792b,Melanie,Golden,9896 Davis Spur Apt. 158,New Parker,DE,09996,HR Business Partner,HR,107877,47,2.0,True,11.9,True,True,True,2.9,True,True
e1cf4b9f-fb1f-426b-b4e2-22bc8d64e983,Charles,Kelly,06172 Mccormick Drive Apt. 364,Gomezchester,CO,90645,Payroll Specialist,HR,52556,58,2.0,True,10.7,True,True,True,4.4,True,True
506ad9a3-032c-4489-bc7a-4f63137892f7,Thomas,Hood,90132 Phillips Mills Suite 181,Harveyland,AK,50130,Customer Support,business,49694,17,6.86,True,5.6,True,True,True,3.7,True,True
a50df257-0155-452e-85a0-aa68a43dd1c7,Guy,Kennedy,71461 Theresa Club,Bradleymouth,SC,79283,HR Business Partner,HR,64547,36,2.0,True,11.6,True,True,True,5.1,True,True
1ff16e7e-1195-4b44-8370-f9c5ce21ef28,Hannah,Hansen,40778 Frank Ranch Suite 082,Carpenterside,WA,47242,Recruiter,HR,60240,36,2.0,True,12.6,True,True,True,22.7,True,True
40b9d70e-d222-472e-be31-93633eb839c3,Brian,Anderson,14710 Solis Parkway,South James,CA,75792,Data Scientist,tech,113384,35,2.0,True,8.7,True,True,True,8.1,True,True
6b955eee-324f-42c8-9c29-57f659010715,Lisa,Hubbard,3565 Rocha Prairie,East Ericmouth,LA,01323,Customer Support,business,38898,21,8.41,True,9.3,True,True,True,19.9,True,True
989b80f5-6fda-4207-8133-f86d4bb4379d,Joseph,Velez,12496 Webb Cliffs,Mariostad,AA,75637,UX Designer,tech,105635,35,2.0,True,10.1,True,True,True,11.6,True,True
f3daea79-adaf-4556-9e14-502939e4b1fa,Kim,Steele,7679 Taylor Island Suite 396,Davidhaven,MS,39668,Recruiting Coordinator,HR,45502,29,2.0,True,5.8,True,True,True,11.4,True,True
1de88a3a-01fe-4fe8-9fae-1cd8adabf1a4,George,Huerta,410 Nicholas Hills Apt. 480,Pittmanfurt,MA,31978,Web Developer,tech,77158,33,2.0,True,11.7,True,True,True,10.8,True,True
fc6164c0-220e-49c3-a056-c59556a7831e,Robert,Wang,217 David Manor,North Christopherborough,DE,42813,HR Generalist,HR,70500,33,2.0,True,8.7,True,True,True,7.2,True,True
cd594340-5142-4d63-ac68-21545ea69d74,Jack,Russell,4140 Graham Wall Apt. 039,Port Jonathanfurt,AL,02584,Web Developer,tech,82777,30,2.0,True,10.2,True,True,True,13.2,True,True
ff36e8c9-7a35-492a-bf06-bfbb84b675f1,Kristy,Owens,0114 Mcguire Knoll Apt. 140,Lake Alecside,MI,86821,Payroll Specialist,HR,57306,22,10.67,True,7.2,True,True,True,11.9,True,True
099c5e9a-eea5-4d6b-b9d1-725fea50ffa5,Sandra,Salazar,82228 Vargas Light Suite 485,Erikaside,MH,95566,Data Scientist,tech,105604,40,2.0,True,6.6,True,True,True,14.6,True,True
198613df-aede-42df-abe3-0db57a374a76,Jill,Boyd,63794 Taylor Haven Apt. 891,Manuelfurt,CA,79834,Payroll Specialist,HR,49599,58,2.0,True,15.1,True,True,True,6.7,True,True
931549a7-3400-4a87-b0a3-ffb0dea0aff6,Susan,Smith,654 Durham Wall,Lake Donna,NH,90736,Manager,business,142041,45,2.0,True,9.2,True,True,True,13.4,True,True
0f02a963-e790-4078-b517-35ba03308f04,Julie,Conway,825 Teresa Cove Apt. 585,Samanthabury,AK,22939,Customer Support,business,44806,36,2.0,True,10.2,True,True,True,2.8,True,True
442876fc-f09b-4fa9-8c4b-3ffed0c09bbf,William,Ramirez,7570 Amanda Creek,Adamstown,MN,32240,Web Developer,tech,98792,41,2.0,True,7.9,True,True,True,9.9,True,True
13a54791-ccaf-41d8-a911-937a4d01f36d,Erik,Gilbert,994 Melvin Ville,Lisaview,AP,23547,Web Developer,tech,99857,37,2.0,True,9.3,True,True,True,8.7,True,True
8ba8511a-06e3-4f2d-af23-e829b48560c4,Amanda,Morris,33263 Meghan Run,Levinestad,PW,72420,Recruiting Coordinator,HR,59869,25,8.66,True,8.6,True,True,True,18.6,True,True
02335df5-3adb-43fb-92ac-5394f52f8d56,Anna,Caldwell,36440 Ashley Brooks,South Johnborough,AE,04448,HR Business Partner,HR,114191,37,2.0,True,10.2,True,True,True,13.5,True,True
dbb6dd96-c01e-4aec-b7d1-298ed661dce5,Christopher,Carroll,93256 Alyssa Estate,South Erinburgh,NE,30438,Graphic Designer,tech,65763,31,2.0,True,8.7,True,True,True,5.3,True,True
78a328d2-df8d-4eae-9449-866866ca53d3,Dustin,Cortez,21223 Sherry Valley,Tuckerborough,MT,36755,Data Scientist,tech,137764,42,2.0,True,8.6,True,True,True,22.1,True,True
6bd53187-4e32-49b1-96b2-908424a46d0c,Clayton,Simmons,151 Rojas Ports Apt. 260,South Lisa,OK,66097,Web Developer,tech,101666,33,2.0,True,10.8,True,True,True,12.8,True,True
af00df62-7c10-4a61-82cb-ef68fea2e1fa,Michael,Harris,487 David Lock Suite 924,Jimenezburgh,WY,92319,HR Business Partner,HR,102683,41,2.0,True,11.3,True,True,True,8.1,True,True
8e614c15-509d-40f7-9c9b-d7e6b1e38e46,Robert,Moore,816 Wilson Tunnel Suite 567,Lawsonhaven,NH,87664,Software Engineer,tech,132620,30,11.06,True,10.6,True,True,True,0.6,True,True
b3cbfb9d-6b83-4611-8556-4ff0563c850e,Calvin,Moore,9177 Sabrina Islands Suite 300,Christensenmouth,NV,29746,Recruiting Coordinator,HR,53832,26,9.17,True,7.7,True,True,True,12.0,True,True
4d8be723-739e-423f-9bd3-6fcfe4bd48f6,Julie,Pena,067 Palmer Greens,North Ashley,GA,69356,Customer Support,business,50367,23,10.01,True,11.1,True,True,True,13.2,True,True
5e2a2b16-410d-4a9d-abbd-82c35f3764f7,Michael,White,795 Byrd Parks Apt. 148,Andrewmouth,WA,44278,Graphic Designer,tech,54784,38,2.0,True,7.4,True,True,True,8.7,True,True
d063388c-4946-4b3f-a5f0-426d6cc70800,James,Ramirez,49474 Molly Place Suite 094,Alexanderfurt,AS,70283,Graphic Designer,tech,70513,28,2.0,True,11.8,True,True,True,17.4,True,True
4d979ea8-f7f3-4b7b-b4d4-67e67cf1a75a,Heidi,Marsh,38333 Shepard Alley,Charlesstad,MI,35090,Web Developer,tech,101969,36,2.0,True,10.2,True,True,True,20.0,True,True
f2b65803-7247-4cfe-8711-18e66dd2d7b8,Arthur,Schmidt,02282 Brown Bridge,Austinchester,AE,03759,Sales Representative,business,79683,40,2.0,True,8.2,True,True,True,10.6,True,True
40a249e6-0a3e-4180-919b-68aa721a337c,Melinda,Allison,1375 Lauren Spring,Torresberg,IA,31768,Sales Representative,business,84145,46,2.0,True,11.1,True,True,True,4.9,True,True
32d9d236-69db-4297-8201-02e5be247d31,Mark,Foster,93804 Tammy Burgs Suite 907,South Kristenport,IL,77625,Technical Writer,business,84489,37,2.0,True,7.8,True,True,True,8.4,True,True
8d07b860-e884-47e4-b629-ac868e8dc7d8,Kyle,Travis,85018 Wood Manor,South Teresaburgh,AP,17695,Recruiter,HR,58211,52,2.0,True,8.3,True,True,True,16.1,True,True
989d5690-03c6-4ed4-a73f-8256af28d4a4,Gary,James,73425 Holly Prairie Apt. 795,West Laurieville,NV,14757,Graphic Designer,tech,68740,40,2.0,True,7.9,True,True,True,8.8,True,True
dd700750-cd9e-4355-af17-dc7a9c467ea3,Charlene,Sanders,4795 Young Harbor,East Stacey,AK,41211,HR Generalist,HR,83400,58,2.0,True,10.7,True,True,True,20.8,True,True
9f2e30cd-fbb7-4cb0-a282-f6ed7db88689,Amanda,Martinez,4952 Manning Isle Apt. 739,New Laurieberg,SC,43792,Data Scientist,tech,146774,48,2.0,True,11.9,True,True,True,13.9,True,True
b26c6b32-5d76-4c8d-b07f-b1e2002c426e,Thomas,Ramirez,8706 Barbara Gateway,New Kaylaville,KS,64881,Recruiter,HR,61991,48,2.0,True,11.3,True,True,True,4.6,True,True
58da86e0-dab0-4aec-8253-a78f135c7390,Nicole,Brown,752 Jackson Court Apt. 825,East Christopher,IL,62878,Sales Representative,business,84250,25,9.1,True,11.3,True,True,True,10.5,True,True
bcc11342-ba49-4b3f-9efa-a6c6e8876a0d,Michelle,Flynn,78420 Levy Via,Nortonburgh,SD,39775,Technical Writer,business,71559,39,2.0,True,13.2,True,True,True,17.2,True,True
2e4fdbda-8d61-452a-bb74-f6de9dc00f6c,Jose,Newman,5515 Burch Ford Apt. 576,Hinesborough,TN,24881,Payroll Specialist,HR,55071,48,2.0,True,10.0,True,True,True,10.0,True,True
5085d23e-28b6-4bda-a63c-87bc0250909a,Heather,Schmitt,0174 Nunez Points,West Ryanborough,SC,68344,Technical Writer,business,66559,24,8.86,True,13.2,True,True,True,14.4,True,True
98f2fb13-3d7f-4ddc-bc24-613e6e799acb,Victoria,Sims,034 Ibarra View Suite 246,Stephenmouth,AK,05231,Graphic Designer,tech,63825,30,10.02,True,12.3,True,True,True,18.3,True,True
32942144-31d2-4bcc-90a0-b280678d3890,Jacob,Hines,5612 Gutierrez Coves,Clarkport,DE,02552,Customer Support,business,50003,34,2.0,True,9.2,True,True,True,7.1,True,True
5b478960-a1cc-4a4e-bd75-a0b3d3942a37,Leslie,Bowman,517 Kirk Dale,Gonzalezburgh,AA,67927,UX Designer,tech,96881,26,6.43,True,8.5,True,True,True,13.0,True,True
3ea66155-857f-4e50-bf41-b3c0a01ec7b9,Jessica,Diaz,665 Paula Summit Suite 093,South Aaronside,AP,96396,Recruiting Coordinator,HR,55753,20,5.15,True,10.6,True,True,True,10.9,True,True
6906dec4-a044-4649-9034-a25e84ef7600,Joy,Ryan,745 Logan Mission Apt. 215,South Whitney,AE,26809,Web Developer,tech,88565,42,2.0,True,6.2,True,True,True,2.3,True,True
01194e1f-2d5d-46e0-a27b-fc95fdeb0758,Jacob,Smith,8442 Edwards Mission Apt. 452,South Heather,MI,77326,HR Business Partner,HR,108779,52,2.0,True,10.1,True,True,True,6.8,True,True
85451bde-5fe4-4071-88cd-c9d957763bf9,Sonya,Reed,6977 Sharon Vista Suite 227,New Elizabeth,AA,91524,HR Business Partner,HR,110636,52,2.0,True,8.7,True,True,True,19.7,True,True
53460d87-fd41-4e96-b86b-0c1fd59f8f7e,Stephanie,Zamora,66878 Welch Burg Apt. 795,Whiteport,NY,03968,HR Business Partner,HR,113199,54,2.0,True,8.4,True,True,True,4.6,True,True
f81f3d4f-68e5-4c40-b791-12232c372f86,Ricky,Sanford,2187 Martinez Alley Suite 835,South Amandafurt,WA,29401,Sales Representative,business,64394,26,8.54,True,10.0,True,True,True,9.7,True,True
1f7f300c-4de1-4679-b43a-5c4eefa58cff,Dennis,Peterson,9416 Miranda Common,Lake Christopher,NJ,78660,Software Engineer,tech,107518,54,2.0,True,8.8,True,True,True,8.6,True,True
1ee9ab16-b885-40a0-b862-94c0f925724a,Alison,Myers,43572 Cain Fall,East Thomas,AL,45118,Graphic Designer,tech,67389,31,12.55,True,8.3,True,True,True,6.7,True,True
72be0117-0f56-4818-ac0e-83ccb91bacf6,Natasha,Taylor,8255 Stephanie Plaza Suite 420,Port Alexa,FM,40566,Sales Representative,business,83601,58,2.0,True,8.2,True,True,True,3.7,True,True
9b739abd-bdc3-4653-a25b-ee08d928dbb2,Jessica,Garza,4328 Sandra Mall,North Tonya,MH,20936,HR Generalist,HR,82347,40,2.0,True,10.2,True,True,True,19.5,True,True
657dae6d-4e9c-4acb-a599-3b0ab9cdf6ad,Shaun,Dean,500 Richard Roads Suite 908,Lake Rogerhaven,CA,12762,Sales Representative,business,94163,44,2.0,True,6.0,True,True,True,5.0,True,True
1c36f0fd-6e68-4d1b-92ae-1297e921dfdb,Beth,Coleman,65425 Lopez Viaduct Apt. 205,Guerrerofurt,VT,26724,Data Scientist,tech,164990,35,2.0,True,10.0,True,True,True,15.5,True,True
d9c6284d-d1f9-49a9-a094-5df90017ccad,Gary,Lee,2242 Jenkins Brooks,Lake Susan,TX,00965,Sales Representative,business,72525,56,2.0,True,10.6,True,True,True,5.5,True,True
30629808-482a-4f2a-b52e-60b7aa19c13d,Matthew,Butler,6259 Thomas Glens,Careyville,TN,58310,Sales Representative,business,95464,49,2.0,True,10.2,True,True,True,6.6,True,True
c5487a49-2675-4ddd-aa76-f62dc3bcd5f5,James,Santiago,1022 Kelly Plains,Nicoleborough,WI,15772,Manager,business,221811,46,2.0,True,8.7,True,True,True,7.0,True,True
b807d197-f925-4917-b474-a283aa3b348f,Charles,Hunter,8344 Russell Haven Suite 698,Port Caitlyn,AP,46205,Data Scientist,tech,149227,44,2.0,True,8.7,True,True,True,11.6,True,True
5f5b27d7-a746-4084-9fcf-6e4595a238ee,Joshua,Green,915 Roy Ville Apt. 434,Madelineton,DC,27098,Sales Representative,business,98221,28,2.0,True,8.9,True,True,True,6.3,True,True
8ebe77f4-49ec-493d-b3e9-5c9bafec9bac,Joshua,Barber,40216 Wallace Mews,East Monica,OH,16010,HR Generalist,HR,63367,30,2.0,True,10.8,True,True,True,15.9,True,True
c8b28181-213d-42f7-aca3-7c290520f8ac,Vanessa,Adams,95127 Ross Park Suite 405,Melissafort,OK,69696,UX Designer,tech,92884,35,2.0,True,9.9,True,True,True,5.0,True,True
9eb83047-b782-42ad-9958-1df13b9f1d20,Ashley,Scott,916 Mark River,Silvaborough,NH,92515,Customer Support,business,46397,17,10.99,True,14.4,True,True,True,16.3,True,True
fedfab9c-efe1-4442-a0be-74658eaef710,Justin,Silva,1723 Kerri Passage,Douglaston,SD,07066,Technical Writer,business,81558,42,2.0,True,9.4,True,True,True,4.3,True,True
fc1fd1a6-56b1-4052-80ec-43bc9e4a25df,Anthony,Ramirez,867 Bryan Ports,Sarahview,CT,87695,Payroll Specialist,HR,52763,58,2.0,True,12.1,True,True,True,7.8,True,True
c3fcf75f-dc61-437d-b3e5-47dfe0f49da6,Lisa,Flores,3314 Williams Island Suite 407,Lake Davidfurt,MO,30716,Web Developer,tech,81162,24,4.45,True,9.9,True,True,True,14.3,True,True
080efb05-b4fe-41d6-b5dc-8802faabdf75,Vanessa,Johnson,6749 Romero Wells,South Amyfurt,AS,79166,Web Developer,tech,93861,36,2.0,True,15.0,True,True,True,8.8,True,True
9aac0568-ef51-4523-9673-6cb69725aa5e,John,Hall,0324 Rodriguez Island Apt. 523,Matthewside,TN,33224,UX Designer,tech,109428,24,8.76,True,12.5,True,True,True,7.3,True,True
2d0f17db-32c8-46e5-9e7b-0b45600b88fa,Peggy,Shannon,6542 Ashley Mission Apt. 329,Charlesbury,PW,87814,Web Developer,tech,94499,41,2.0,True,8.8,True,True,True,16.9,True,True
74101e67-f3f1-4489-b233-a0ccb916e0f0,Meredith,Hardy,88458 Anthony Spur Suite 258,Lake Nancyburgh,MD,46957,Web Developer,tech,79840,30,2.0,True,10.0,True,True,True,13.6,True,True
eeba0acf-e5ed-4935-a10b-a2b40df54287,Julia,Castro,487 Gina Bypass Apt. 142,Dustinfort,AA,23540,Web Developer,tech,103257,42,2.0,True,9.9,True,True,True,16.0,True,True
adfbd9b0-7528-46ec-baa3-253d1112c3c7,Micheal,Wilson,65137 Dawson Road Apt. 347,Port Lisaborough,IA,55190,HR Generalist,HR,79594,56,2.0,True,10.3,True,True,True,7.2,True,True
a3b197cd-6089-4f91-904f-0758bd72b56d,April,Payne,6389 Marquez Pass,Christopherfurt,CT,79820,Manager,business,221556,48,2.0,True,12.3,True,True,True,15.2,True,True
0ab43571-0cc8-4033-bdc2-b48b90c22c85,Latoya,Mercado,5278 Jennifer Heights,South Joshuaburgh,AA,69810,Web Developer,tech,86439,17,5.65,True,10.3,True,True,True,7.9,True,True
5b76ca97-fcbb-4061-a189-e7983722b255,Kim,Meyer,1782 Cruz Trail Suite 309,South Hectorside,PR,86675,Data Scientist,tech,134497,32,2.0,True,11.1,True,True,True,8.5,True,True
fdd87c2b-b4b1-4ba9-a3f6-476b85bea630,Kathleen,Jennings,28238 Jerry Island Suite 680,Adamtown,ME,63661,HR Business Partner,HR,107232,36,2.0,True,10.4,True,True,True,4.2,True,True
b8b9680b-154d-427d-a89a-441da79b8f40,Jenny,Browning,83629 Roberts Streets Suite 237,Smithview,CA,72127,Recruiter,HR,70986,47,2.0,True,8.1,True,True,True,12.7,True,True
9520fd26-0df9-469f-8815-a70d04d01750,Amber,Terry,529 Rogers Stream,Lake Alyssamouth,CO,12125,HR Business Partner,HR,64960,60,2.0,True,10.9,True,True,True,6.2,True,True
470df878-76b3-4e50-9ecf-6cf8b5e72619,Lauren,Sanchez,1911 Randy Valley,North Carlos,DC,88038,UX Designer,tech,94214,30,2.0,True,9.2,True,True,True,11.6,True,True
b4337111-e8ba-4686-bca2-66ef2a394a2b,Jeffrey,Richards,77811 Hawkins Villages Apt. 266,East Brandi,RI,98823,Web Developer,tech,85481,19,7.72,True,7.7,True,True,True,0.4,True,True
1cc00978-05fd-41c3-b2b3-dd7804c11a92,Peter,Smith,46547 Traci Wall Suite 813,New Johnbury,DC,16336,Customer Support,business,49156,42,2.0,True,11.9,True,True,True,6.0,True,True
6a61d581-c30a-400f-a189-c9573c4c6663,Helen,Wilkinson,59230 Valdez Stravenue Apt. 719,Davidchester,ND,99550,Web Developer,tech,91311,16,5.95,True,9.5,True,True,True,10.2,True,True
6bb56a3d-b185-44fa-a170-27ad83f72a84,Brittany,Rodriguez,494 Stephanie Knolls Apt. 611,Ryanmouth,PW,95513,Payroll Specialist,HR,47976,50,2.0,True,13.2,True,True,True,14.2,True,True
21099419-fdd5-429f-be70-93f07dd69c62,Kevin,Snyder,3485 Erin Flats Suite 613,Hughesmouth,GA,45974,Recruiter,HR,60509,63,2.0,True,7.5,True,True,True,12.8,True,True
f65612fb-47a7-4a05-9791-28324019be48,Evan,White,3754 Holmes Course Apt. 270,New Jacobbury,ME,77884,HR Generalist,HR,61527,32,2.0,True,11.7,True,True,True,15.7,True,True
53495a4c-2821-4099-ae68-23044f4a7722,Jacob,Reese,315 Baker Loaf,Donnahaven,WV,83349,Data Scientist,tech,141395,50,2.0,True,7.9,True,True,True,9.8,True,True
d6e8be5c-b1fc-4397-978a-df2e583adc5e,Michelle,Johnson,083 Williams Lane,Nguyenfort,KS,89242,Recruiter,HR,71571,46,2.0,True,3.3,True,True,True,9.4,True,True
65e0021c-36a1-4777-aa7a-00fa2e91be56,Andrea,Dixon,08793 Chambers Skyway,East Michaelhaven,IL,35989,HR Generalist,HR,65355,33,2.0,True,7.0,True,True,True,12.5,True,True
989b0d08-5635-4d75-b68a-c0ffaadaa2a6,Adam,Adams,665 Long Forks,Bradleyton,MP,42160,Customer Support,business,44295,30,2.0,True,9.2,True,True,True,6.4,True,True
8d3e7af4-688f-4507-aa9d-5a87f4eb4fa2,Deborah,Christensen,695 Sandoval Flats Apt. 109,West Jamesberg,KS,71030,UX Designer,tech,84725,32,2.0,True,11.3,True,True,True,4.0,True,True
ad56b148-dca4-4f4c-8561-39e2fb996500,John,Thomas,1389 Pamela Garden Suite 407,Barkerton,KY,57593,Payroll Specialist,HR,53836,24,10.72,True,11.6,True,True,True,7.5,True,True
194cf7f9-4c38-479d-9ec7-0af90d85681c,Dorothy,Boyer,236 Jamie Villages,Erikmouth,DC,95498,Recruiter,HR,57408,59,2.0,True,11.4,True,True,True,4.2,True,True
e107bd31-66c4-41bf-b733-1fcbe89bf379,Benjamin,Dominguez,1538 James Fort,Jaystad,NH,75705,Payroll Specialist,HR,49299,47,2.0,True,11.5,True,True,True,11.1,True,True
e9dd8cde-1999-48e1-9e36-6a4879ec6dad,Margaret,Stephens,6162 Natasha Roads Suite 768,Lake Dominique,TX,87773,Recruiter,HR,70241,24,6.4,True,11.0,True,True,True,11.7,True,True
d11fa516-d0ff-43e2-a034-be279d29e7fd,Daniel,Fletcher,7663 Mcguire Ferry Apt. 945,Joelhaven,WY,19952,HR Business Partner,HR,64486,47,2.0,True,13.4,True,True,True,11.1,True,True
aa29e4c7-aeb6-4c41-9e20-d8ed9f0ef802,Kelly,Richards,5845 Suzanne Square,South Teresa,AE,10921,Payroll Specialist,HR,46598,57,2.0,True,8.5,True,True,True,3.6,True,True
8b781ab8-53c1-46e5-ab76-0e89937fbb9d,Angela,Pham,57736 Lopez Ville,Cookborough,WI,96748,HR Business Partner,HR,99712,64,2.0,True,7.3,True,True,True,10.9,True,True
29eb1847-8442-408d-b747-8bc3589f9066,William,Sanchez,1245 Amy Centers,Gibsonview,FM,06153,Payroll Specialist,HR,48183,35,2.0,True,12.9,True,True,True,10.0,True,True
699846be-b404-40aa-9102-7949602b369b,Anna,Harrison,3496 Hartman Ports Suite 203,East Richardton,AA,98330,Data Scientist,tech,112000,31,2.0,True,10.6,True,True,True,13.2,True,True
f4320e44-eacc-4f32-ab90-b00145cd13e8,Thomas,White,1565 Tammy Manors,East Georgestad,CT,10079,Web Developer,tech,95681,29,2.0,True,7.6,True,True,True,12.3,True,True
d34b9d16-5630-4376-b332-94cd1fea2db4,Elizabeth,Wilson,5753 Danielle Lodge Apt. 917,Wrightland,CA,23326,UX Designer,tech,93160,31,2.0,True,9.3,True,True,True,13.5,True,True
7f6851d6-9449-4f24-8578-210377993cd6,Curtis,Scott,17956 Pacheco Underpass,North Travishaven,MO,55874,Recruiter,HR,68042,25,8.78,True,9.1,True,True,True,4.2,True,True
cdaad556-c1c2-4c39-be64-f25e69faf9a6,Anne,Ochoa,803 Bishop Green Suite 470,Sherrymouth,IN,11763,Software Engineer,tech,120376,40,2.0,True,8.3,True,True,True,16.7,True,True
774ae331-2be1-43e8-bc68-2789cb7f9bf3,Sean,Porter,9617 Bush Circles Suite 494,North Ronaldport,VT,81166,Recruiting Coordinator,HR,46758,29,2.0,True,16.1,True,True,True,12.4,True,True
a52dbb60-90a8-4c65-9ce1-e3f1a7bb760d,Christine,Garrison,832 Fletcher Walk,East Edwardtown,NE,16068,Technical Writer,business,77842,50,2.0,True,9.4,True,True,True,17.9,True,True
c9a8ce55-a3cd-4d27-aaea-e9afed5806a6,Rebecca,Griffith,1745 Mcpherson Fort Apt. 176,West Angelatown,AP,77978,Recruiting Coordinator,HR,55478,27,2.0,True,9.5,True,True,True,6.7,True,True
db290640-692d-436c-a2ba-4c817db71d5d,Jeremy,Lewis,66985 Tiffany Inlet Suite 500,New Michelletown,MH,03265,UX Designer,tech,86495,26,8.72,True,11.2,True,True,True,17.4,True,True
8971a26f-9bdc-48d6-9557-80a8715dba6e,Kathy,Dixon,177 Gordon Village,East Chad,MN,63915,Sales Representative,business,68975,38,2.0,True,8.3,True,True,True,15.5,True,True
ce43f892-720a-4f54-b85f-c80600dbc2fa,Amanda,Johnson,81566 Paul Passage Suite 643,Port Georgefort,AZ,61068,Graphic Designer,tech,62950,38,2.0,True,11.4,True,True,True,7.7,True,True
56d42c82-8874-4383-8ac0-c664ef74c65c,Sandra,Gentry,96692 Rodriguez Villages Suite 307,Ernestberg,VI,59512,Recruiting Coordinator,HR,46621,28,9.88,True,11.7,True,True,True,4.9,True,True
17c107fd-d27c-43b4-8ed3-5a0f56de2653,Jennifer,Norman,608 Jennings Avenue,Morganmouth,SC,44154,UX Designer,tech,99524,24,8.8,True,13.5,True,True,True,13.6,True,True
2e0708df-8407-41f0-96a5-71acaf56cc92,Lisa,Lane,9658 Johnson Underpass,Bakerfort,AA,19663,Customer Support,business,39091,21,12.03,True,12.4,True,True,True,16.7,True,True
9007efcb-9d4c-4ec3-9859-0c71a1a4e548,Cassidy,Collins,77823 Smith Extensions Apt. 755,Tanyaport,ID,30346,Graphic Designer,tech,67953,29,9.42,True,10.8,True,True,True,13.5,True,True
fea9a0b2-9664-4a08-987d-accfa73dd04a,Billy,Williams,297 Lee Circles,Guerreroborough,KS,27697,Recruiting Coordinator,HR,47795,25,11.04,True,12.9,True,True,True,16.7,True,True
86ef5ad8-b428-4ece-a430-1ee8ad17e7e7,Samuel,Tucker,445 Green Crossroad Apt. 782,Marthaview,KY,63460,Manager,business,202256,47,2.0,True,8.1,True,True,True,12.8,True,True
ded212da-4a07-4c72-8c65-2dfcfc060575,Stephen,Gray,6147 Ray Bridge,Port Jeffrey,SD,83370,Software Engineer,tech,122602,59,2.0,True,8.9,True,True,True,10.8,True,True
d79cfe94-9988-44eb-ad45-65c336b33234,Douglas,Lee,0692 Eric Groves Apt. 244,South Anthony,AP,99184,Data Scientist,tech,123719,55,2.0,True,11.0,True,True,True,1.1,True,True
dee13fc4-5805-48be-8dd9-281c7b92ae88,Pamela,Holland,303 Smith Fort,Longville,NC,39978,Customer Support,business,38082,36,2.0,True,11.2,True,True,True,17.7,True,True
48f9b3f0-72f0-4d7c-b0e0-a7d8f282e6da,Heather,Schmidt,606 Michelle Plains,Elizabethmouth,VT,10230,Recruiter,HR,55848,62,2.0,True,7.5,True,True,True,10.1,True,True
cf590182-5488-4f12-b679-106d6fccfe4c,Clayton,Cooper,4265 Amber Road,New Bethanyport,NH,89268,Recruiter,HR,60813,26,10.73,True,7.6,True,True,True,7.8,True,True
76e0d8e3-6b89-46d2-8bc1-714f5d762da3,Nicole,Sanford,60649 Colon Parkway Apt. 914,West Nicholas,AR,70789,Recruiter,HR,50014,41,2.0,True,9.0,True,True,True,13.2,True,True
30a82c7d-d019-44ef-9f4e-959c7377f297,Tammy,Williams,313 Timothy Forges,South Paul,SD,62268,Payroll Specialist,HR,49944,29,2.0,True,9.4,True,True,True,6.8,True,True
1043adb6-9465-4ac5-a004-5e4c9ec197f1,Amber,Elliott,5979 Gonzalez Turnpike Suite 299,Marktown,NM,12176,Graphic Designer,tech,59537,24,7.17,True,12.0,True,True,True,3.9,True,True
74e9e500-de29-4188-9145-5a9741f9e1cc,Sarah,Rodriguez,838 Calvin Knolls,New Patrickbury,ND,16138,HR Generalist,HR,73115,36,2.0,True,9.8,True,True,True,11.3,True,True
bee808d0-1def-4b8c-95e7-8b6a2cd68540,Jennifer,Pratt,368 Brandon Row,Gregoryport,DC,18806,Data Scientist,tech,147624,31,2.0,True,10.4,True,True,True,6.3,True,True
f11c252f-6229-4cab-94bb-5bb670f3c8d5,Brittany,Barber,75796 Berg Neck,Wheelertown,AA,69152,Technical Writer,business,73470,24,7.09,True,7.1,True,True,True,10.0,True,True
36762ac5-e0b2-4b9e-af66-1b2be06c8adb,Damon,Mccullough,1685 Misty Mountains,Garnerland,NC,70758,Software Engineer,tech,141273,21,8.09,True,11.1,True,True,True,12.0,True,True
